{'stabilizer.yaw': 130.2550048828125, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 4.456968307495117, 'stabilizer.roll': -64.05655670166016}
{'stabilizer.pitch': -0.5257778763771057, 'stabilizer.roll': -61.848838806152344, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.89407730102539}
{'stabilizer.pitch': -0.5251983404159546, 'stabilizer.roll': -61.84888458251953, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.89201354980469}
{'stabilizer.pitch': -0.5266236066818237, 'stabilizer.roll': -61.84702682495117, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.89176559448242}
{'stabilizer.pitch': -0.5270512700080872, 'stabilizer.roll': -61.85076904296875, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.89066696166992}
{'stabilizer.pitch': -0.5274482369422913, 'stabilizer.roll': -61.853092193603516, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.88853073120117}
{'stabilizer.pitch': -0.5268149971961975, 'stabilizer.roll': -61.85234451293945, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.88229751586914}
{'stabilizer.pitch': -0.5319408178329468, 'stabilizer.roll': -61.855926513671875, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.88287353515625}
{'stabilizer.pitch': -0.5309820175170898, 'stabilizer.roll': -61.85531997680664, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.87435531616211}
{'stabilizer.pitch': -0.5291492938995361, 'stabilizer.roll': -61.8563232421875, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.87287521362305}
{'stabilizer.pitch': -0.5297813415527344, 'stabilizer.roll': -61.85480880737305, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.87192916870117}
{'stabilizer.pitch': -0.5249848961830139, 'stabilizer.roll': -61.859134674072266, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.86483383178711}
{'stabilizer.pitch': -0.5288673043251038, 'stabilizer.roll': -61.8599967956543, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.86463165283203}
{'stabilizer.pitch': -0.5273051857948303, 'stabilizer.roll': -61.8595085144043, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.85953140258789}
{'stabilizer.pitch': -0.5253896713256836, 'stabilizer.roll': -61.86041259765625, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.85384750366211}
{'stabilizer.pitch': -0.5221944451332092, 'stabilizer.roll': -61.86006164550781, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.84847640991211}
{'stabilizer.pitch': -0.5276079177856445, 'stabilizer.roll': -61.8536376953125, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.84844970703125}
{'stabilizer.pitch': -0.5266242623329163, 'stabilizer.roll': -61.85383605957031, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.84514617919922}
{'stabilizer.pitch': -0.5256339907646179, 'stabilizer.roll': -61.85750961303711, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.84126281738281}
{'stabilizer.pitch': -0.5259109139442444, 'stabilizer.roll': -61.85543441772461, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.84071350097656}
{'stabilizer.pitch': -0.5226691365242004, 'stabilizer.roll': -61.85517120361328, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.838905334472656}
{'stabilizer.pitch': -0.5235244035720825, 'stabilizer.roll': -61.85447692871094, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.838375091552734}
{'stabilizer.pitch': -0.5249751210212708, 'stabilizer.roll': -61.85454177856445, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.83483123779297}
{'stabilizer.pitch': -0.5263501405715942, 'stabilizer.roll': -61.855857849121094, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.83007049560547}
{'stabilizer.pitch': -0.5304237604141235, 'stabilizer.roll': -61.85368728637695, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.82598876953125}
{'stabilizer.pitch': -0.5291511416435242, 'stabilizer.roll': -61.85655975341797, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.82008743286133}
{'stabilizer.pitch': -0.5298870205879211, 'stabilizer.roll': -61.85283279418945, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.816795349121094}
{'stabilizer.pitch': -0.5283985733985901, 'stabilizer.roll': -61.85023880004883, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.815738677978516}
{'stabilizer.pitch': -0.529617428779602, 'stabilizer.roll': -61.854000091552734, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.81450653076172}
{'stabilizer.pitch': -0.5310094952583313, 'stabilizer.roll': -61.85292053222656, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.81245422363281}
{'stabilizer.pitch': -0.5267317891120911, 'stabilizer.roll': -61.85235595703125, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.81100845336914}
{'stabilizer.pitch': -0.5268663167953491, 'stabilizer.roll': -61.8515510559082, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.81147766113281}
{'stabilizer.pitch': -0.5266082286834717, 'stabilizer.roll': -61.85091781616211, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.805721282958984}
{'stabilizer.pitch': -0.5251239538192749, 'stabilizer.roll': -61.851966857910156, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.80131530761719}
{'stabilizer.pitch': -0.5242464542388916, 'stabilizer.roll': -61.85382080078125, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.79710006713867}
{'stabilizer.pitch': -0.525922954082489, 'stabilizer.roll': -61.853904724121094, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.79371643066406}
{'stabilizer.pitch': -0.5275276899337769, 'stabilizer.roll': -61.85523223876953, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.79448318481445}
{'stabilizer.pitch': -0.5282427072525024, 'stabilizer.roll': -61.85182189941406, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.79154586791992}
{'stabilizer.pitch': -0.5253075361251831, 'stabilizer.roll': -61.85235595703125, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.79020309448242}
{'stabilizer.pitch': -0.5256538391113281, 'stabilizer.roll': -61.84933090209961, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.78553771972656}
{'stabilizer.pitch': -0.5265527963638306, 'stabilizer.roll': -61.84721374511719, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.77956008911133}
{'stabilizer.pitch': -0.5262892246246338, 'stabilizer.roll': -61.85101318359375, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.77517318725586}
{'stabilizer.pitch': -0.5280396938323975, 'stabilizer.roll': -61.84832763671875, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.77326202392578}
{'stabilizer.pitch': -0.5301879644393921, 'stabilizer.roll': -61.84605407714844, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.7686882019043}
{'stabilizer.pitch': -0.5302334427833557, 'stabilizer.roll': -61.84480667114258, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.76646041870117}
{'stabilizer.pitch': -0.5316444635391235, 'stabilizer.roll': -61.844512939453125, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.75986099243164}
{'stabilizer.pitch': -0.5302123427391052, 'stabilizer.roll': -61.84305953979492, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.755916595458984}
{'stabilizer.pitch': -0.5310206413269043, 'stabilizer.roll': -61.84483337402344, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.75343704223633}
{'stabilizer.pitch': -0.5311208963394165, 'stabilizer.roll': -61.84604263305664, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.74980926513672}
{'stabilizer.pitch': -0.5295423269271851, 'stabilizer.roll': -61.84795379638672, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.74900436401367}
{'stabilizer.pitch': -0.530575692653656, 'stabilizer.roll': -61.847164154052734, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.74739456176758}
{'stabilizer.pitch': -0.5278211236000061, 'stabilizer.roll': -61.8489990234375, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.742610931396484}
{'stabilizer.pitch': -0.5285632610321045, 'stabilizer.roll': -61.84922790527344, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.741310119628906}
{'stabilizer.pitch': -0.5276029109954834, 'stabilizer.roll': -61.852928161621094, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.735809326171875}
{'stabilizer.pitch': -0.5272446274757385, 'stabilizer.roll': -61.852291107177734, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.732147216796875}
{'stabilizer.pitch': -0.5287983417510986, 'stabilizer.roll': -61.8505744934082, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.726932525634766}
{'stabilizer.pitch': -0.5305457711219788, 'stabilizer.roll': -61.8483772277832, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.7263298034668}
{'stabilizer.pitch': -0.5287003517150879, 'stabilizer.roll': -61.848201751708984, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.7202033996582}
{'stabilizer.pitch': -0.5302131175994873, 'stabilizer.roll': -61.849281311035156, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.7171745300293}
{'stabilizer.pitch': -0.5287697315216064, 'stabilizer.roll': -61.852813720703125, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.71528244018555}
{'stabilizer.pitch': -0.5255728363990784, 'stabilizer.roll': -61.8496208190918, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.71345138549805}
{'stabilizer.pitch': -0.528456449508667, 'stabilizer.roll': -61.8495979309082, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.707557678222656}
{'stabilizer.pitch': -0.5285465121269226, 'stabilizer.roll': -61.84878921508789, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.70555114746094}
{'stabilizer.pitch': -0.528120756149292, 'stabilizer.roll': -61.84901428222656, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.70225143432617}
{'stabilizer.pitch': -0.530662477016449, 'stabilizer.roll': -61.84544372558594, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.6981086730957}
{'stabilizer.pitch': -0.5321034789085388, 'stabilizer.roll': -61.842281341552734, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.696956634521484}
{'stabilizer.pitch': -0.5315301418304443, 'stabilizer.roll': -61.84208679199219, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.696266174316406}
{'stabilizer.pitch': -0.5358516573905945, 'stabilizer.roll': -61.8424186706543, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.695369720458984}
{'stabilizer.pitch': -0.5383481383323669, 'stabilizer.roll': -61.84405517578125, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.688819885253906}
{'stabilizer.pitch': -0.5387119054794312, 'stabilizer.roll': -61.8417854309082, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.68268966674805}
{'stabilizer.pitch': -0.5429061055183411, 'stabilizer.roll': -61.842140197753906, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.67780303955078}
{'stabilizer.pitch': -0.544176459312439, 'stabilizer.roll': -61.839149475097656, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.67403030395508}
{'stabilizer.pitch': -0.5475943684577942, 'stabilizer.roll': -61.84190368652344, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.67121505737305}
{'stabilizer.pitch': -0.5488256216049194, 'stabilizer.roll': -61.84121322631836, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.66715621948242}
{'stabilizer.pitch': -0.5491423606872559, 'stabilizer.roll': -61.84092712402344, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.662540435791016}
{'stabilizer.pitch': -0.5479443073272705, 'stabilizer.roll': -61.84369659423828, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.655757904052734}
{'stabilizer.pitch': -0.5453149676322937, 'stabilizer.roll': -61.84157943725586, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.65253829956055}
{'stabilizer.pitch': -0.5454171299934387, 'stabilizer.roll': -61.84410858154297, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.647987365722656}
{'stabilizer.pitch': -0.5475981831550598, 'stabilizer.roll': -61.848209381103516, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.64934539794922}
{'stabilizer.pitch': -0.5485385656356812, 'stabilizer.roll': -61.849853515625, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.646392822265625}
{'stabilizer.pitch': -0.5456731915473938, 'stabilizer.roll': -61.85422897338867, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.637508392333984}
{'stabilizer.pitch': -0.5525944828987122, 'stabilizer.roll': -61.8681640625, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.633026123046875}
{'stabilizer.pitch': -0.5448043942451477, 'stabilizer.roll': -61.88788986206055, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.62167739868164}
{'stabilizer.pitch': -0.5468997359275818, 'stabilizer.roll': -61.88065719604492, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.62152099609375}
{'stabilizer.pitch': -0.5476416945457458, 'stabilizer.roll': -61.88181686401367, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.612457275390625}
{'stabilizer.pitch': -0.5523768663406372, 'stabilizer.roll': -61.8809928894043, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.61088180541992}
{'stabilizer.pitch': -0.5450583696365356, 'stabilizer.roll': -61.8857536315918, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.595184326171875}
{'stabilizer.pitch': -0.5521454215049744, 'stabilizer.roll': -61.88650131225586, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.596702575683594}
{'stabilizer.pitch': -0.5506092309951782, 'stabilizer.roll': -61.892051696777344, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.587684631347656}
{'stabilizer.pitch': -0.5545443892478943, 'stabilizer.roll': -61.88529968261719, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.58729934692383}
{'stabilizer.pitch': -0.5506595969200134, 'stabilizer.roll': -61.88236618041992, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.579471588134766}
{'stabilizer.pitch': -0.5448775887489319, 'stabilizer.roll': -61.885311126708984, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.57079315185547}
{'stabilizer.pitch': -0.5421738624572754, 'stabilizer.roll': -61.87722396850586, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.576778411865234}
{'stabilizer.pitch': -0.5388680100440979, 'stabilizer.roll': -61.86661148071289, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.58409118652344}
{'stabilizer.pitch': -0.5400750041007996, 'stabilizer.roll': -61.866493225097656, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.58656692504883}
{'stabilizer.pitch': -0.5383651852607727, 'stabilizer.roll': -61.85859680175781, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.58576583862305}
{'stabilizer.pitch': -0.5368693470954895, 'stabilizer.roll': -61.86125946044922, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.58428955078125}
{'stabilizer.pitch': -0.5334750413894653, 'stabilizer.roll': -61.86782455444336, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.58010482788086}
{'stabilizer.pitch': -0.5347081422805786, 'stabilizer.roll': -61.86597442626953, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.57657241821289}
{'stabilizer.pitch': -0.5389953851699829, 'stabilizer.roll': -61.866886138916016, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.5728759765625}
{'stabilizer.pitch': -0.5386845469474792, 'stabilizer.roll': -61.86506652832031, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.56614685058594}
{'stabilizer.pitch': -0.5381203293800354, 'stabilizer.roll': -61.86859893798828, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.56269073486328}
{'stabilizer.pitch': -0.5366278290748596, 'stabilizer.roll': -61.86643600463867, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.5593147277832}
{'stabilizer.pitch': -0.5338834524154663, 'stabilizer.roll': -61.86446762084961, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.55483627319336}
{'stabilizer.pitch': -0.5354848504066467, 'stabilizer.roll': -61.863914489746094, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.55046463012695}
{'stabilizer.pitch': -0.5350837111473083, 'stabilizer.roll': -61.86381149291992, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.54381561279297}
{'stabilizer.pitch': -0.5371271371841431, 'stabilizer.roll': -61.862281799316406, 'stabilizer.thrust': 0.0, 'stabilizer.yaw': 33.53782272338867}
{'stabilizer.yaw': 13.050448417663574, 'stabilizer.roll': -19.89520835876465, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 9.420635223388672}
{'stabilizer.yaw': 13.147019386291504, 'stabilizer.roll': -19.914094924926758, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 9.287651062011719}
{'stabilizer.yaw': 12.826476097106934, 'stabilizer.roll': -19.990327835083008, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 8.932589530944824}
{'stabilizer.yaw': 12.833650588989258, 'stabilizer.roll': -19.906394958496094, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 8.932113647460938}
{'stabilizer.yaw': 12.736186981201172, 'stabilizer.roll': -20.02996826171875, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 8.787264823913574}
{'stabilizer.yaw': 12.790714263916016, 'stabilizer.roll': -20.036903381347656, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 8.747057914733887}
{'stabilizer.yaw': 12.628181457519531, 'stabilizer.roll': -20.00267219543457, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 8.779242515563965}
{'stabilizer.yaw': 12.603307723999023, 'stabilizer.roll': -20.052703857421875, 'stabilizer.thrust': 45056.0, 'stabilizer.pitch': 8.72933292388916}
{'stabilizer.yaw': 12.221924781799316, 'stabilizer.roll': -19.704408645629883, 'stabilizer.thrust': 32768.0, 'stabilizer.pitch': 8.889054298400879}
{'stabilizer.yaw': 12.318998336791992, 'stabilizer.roll': -19.594825744628906, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 8.747365951538086}
{'stabilizer.yaw': 12.514138221740723, 'stabilizer.roll': -19.761491775512695, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 8.757087707519531}
{'stabilizer.yaw': 12.39837646484375, 'stabilizer.roll': -19.812440872192383, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 8.817298889160156}
{'stabilizer.yaw': 12.457036018371582, 'stabilizer.roll': -19.830286026000977, 'stabilizer.thrust': 57344.0, 'stabilizer.pitch': 8.834046363830566}
{'stabilizer.yaw': 12.47663402557373, 'stabilizer.roll': -19.4935359954834, 'stabilizer.thrust': 39936.0, 'stabilizer.pitch': 8.653038024902344}
{'stabilizer.yaw': 12.581350326538086, 'stabilizer.roll': -19.18255043029785, 'stabilizer.thrust': 8192.0, 'stabilizer.pitch': 8.466597557067871}
{'stabilizer.yaw': 12.684678077697754, 'stabilizer.roll': -19.137659072875977, 'stabilizer.thrust': 57344.0, 'stabilizer.pitch': 8.37431526184082}
{'stabilizer.yaw': 12.713315963745117, 'stabilizer.roll': -18.687068939208984, 'stabilizer.thrust': 4096.0, 'stabilizer.pitch': 8.121142387390137}
{'stabilizer.yaw': 12.642304420471191, 'stabilizer.roll': -18.29930305480957, 'stabilizer.thrust': 45056.0, 'stabilizer.pitch': 7.8128886222839355}
{'stabilizer.yaw': 12.577569007873535, 'stabilizer.roll': -18.459331512451172, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 7.8757004737854}
{'stabilizer.yaw': 12.303250312805176, 'stabilizer.roll': -18.31488800048828, 'stabilizer.thrust': 38912.0, 'stabilizer.pitch': 7.997360706329346}
{'stabilizer.yaw': 12.47275161743164, 'stabilizer.roll': -18.249454498291016, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 7.9374589920043945}
{'stabilizer.yaw': 12.477314949035645, 'stabilizer.roll': -18.257976531982422, 'stabilizer.thrust': 22528.0, 'stabilizer.pitch': 7.993622303009033}
{'stabilizer.yaw': 12.416078567504883, 'stabilizer.roll': -17.527450561523438, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 7.7993340492248535}
{'stabilizer.yaw': 12.512242317199707, 'stabilizer.roll': -15.944926261901855, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 7.075110912322998}
{'stabilizer.yaw': 12.575362205505371, 'stabilizer.roll': -13.850695610046387, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 6.848226070404053}
{'stabilizer.yaw': 12.3904390335083, 'stabilizer.roll': -13.413466453552246, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 6.711004734039307}
{'stabilizer.yaw': 12.163811683654785, 'stabilizer.roll': -13.484448432922363, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 6.524921894073486}
{'stabilizer.yaw': 12.295100212097168, 'stabilizer.roll': -13.293911933898926, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 6.485802173614502}
{'stabilizer.yaw': 12.37502384185791, 'stabilizer.roll': -13.396965026855469, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 6.640118598937988}
{'stabilizer.yaw': 12.31702995300293, 'stabilizer.roll': -13.515432357788086, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 6.711646556854248}
{'stabilizer.yaw': 12.360980987548828, 'stabilizer.roll': -13.63261890411377, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 6.629793643951416}
{'stabilizer.yaw': 12.382575035095215, 'stabilizer.roll': -13.59745979309082, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 6.617191314697266}
{'stabilizer.yaw': 12.374898910522461, 'stabilizer.roll': -13.643492698669434, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 6.599885940551758}
{'stabilizer.yaw': 12.159796714782715, 'stabilizer.roll': -13.43310546875, 'stabilizer.thrust': 4096.0, 'stabilizer.pitch': 6.762555122375488}
